session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	learnCond	order	expBlack	expWhite	expDiff
14246318	679.275	813.575	230.6415804	0.582288761	Female	NA	Asian	us	18	-0.58	"Black Names/Unpleasant Words,White Names/Pleasant Words"	100	11	45	-1	-1	0	47	-3	-2	1	NA	NA	NA	NA	Control	Congruent first	28.6	10.8	-17.8
14246375	777.5	1061.35	314.8848604	0.901440608	Male	Moderately conservative	White	us	48	-0.9	"Black Names/Unpleasant Words,White Names/Pleasant Words"	0	0	0	-1	0	0	-1	-2	-1	0	The setting of the photographs.	Pleasant photographs for famous and unpleasant (mugshot) photos of infamous.	1	1	Experimental	Congruent first	-0.2	-0.8	-0.6
14246378	1389.925	1158.525	493.3390488	-0.46904862	Female	Moderately liberal	White	us	51	0.46	"White Names/Pleasant Words,Black Names/Unpleasant Words"	22	14	68	63	65	22	44	-1	-1	37	yes	yes	1	1	Experimental	Congruent first	48	18.6	-29.4
14246385	2333.275	1702.275	1240.494256	0.508668216	Male	Slightly liberal	White	us	41	-0.5	"White Names/Unpleasant Words,Black Names/Pleasant Words"	47	50	100	100	99	100	48	98	98	98	NA	NA	NA	NA	Control	Incongruent first	89.2	78.4	-10.8
14246403	945.45	686.5	549.0257418	0.471653659	Female	Neutral	Asian	us	33	-0.47	"White Names/Unpleasant Words,Black Names/Pleasant Words"	10	-8	91	-1	1	0	99	-1	2	-3	NA	NA	NA	NA	Control	Incongruent first	20.2	17.8	-2.4
14246442	996.025	997.775	473.2462522	-0.003697863	Female	Slightly liberal	Black	us	48	0	"Black Names/Pleasant Words,White Names/Unpleasant Words"	29	22	0	0	0	-1	1	-1	0	-1	NA	NA	NA	NA	Control	Incongruent first	5.6	4.2	-1.4
14246499	896.725	1099.925	405.7748261	-0.500770346	Female	Moderately liberal	Asian	us	49	0.49	"Black Names/Pleasant Words,White Names/Unpleasant Words"	0	-2	-1	-1	47	49	0	49	2	-2	NA	NA	NA	NA	Control	Incongruent first	18.8	9.4	-9.4
14246514	1120.5	868	449.2369198	0.562064222	Female	Neutral	White	us	43	-0.55	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-3	-2	-1	0	-1	1	-1	-1	-1	-2	NA	NA	NA	NA	Control	Incongruent first	-0.8	-1.4	-0.6
14246517	749.5	911.775	347.2895135	0.467261445	Female	Slightly liberal	White	us	22	-0.46	"White Names/Pleasant Words,Black Names/Unpleasant Words"	0	0	7	1	14	1	2	-5	28	-4	NA	NA	NA	NA	Control	Congruent first	4.6	4.2	-0.4
14246537	706.375	1418.325	1006.238277	0.707536193	Female	Neutral	Hispanic	us	31	-0.7	"White Names/Pleasant Words,Black Names/Unpleasant Words"	3	7	99	0	0	1	98	1	-1	-2	NA	NA	NA	NA	Control	Congruent first	20.6	20.6	0
14246598	1505.9	1160.475	941.8445556	0.366753726	Female	Neutral	White	us	49	-0.36	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-1	-1	-1	-1	2	2	2	-3	2	0	NA	NA	2	4	Experimental	Incongruent first	0.2	0	-0.2
14246621	972.075	1006.15	346.4808977	-0.09834597	Female	Strongly liberal	White	us	45	0.09	"Black Names/Pleasant Words,White Names/Unpleasant Words"	3	1	86	-1	1	1	1	2	1	1	NA	NA	NA	NA	Control	Incongruent first	18	1.2	-16.8
14246625	1410.925	1541.125	736.5801404	0.176762843	Male	Neutral	Black	us	18	-0.17	"White Names/Pleasant Words,Black Names/Unpleasant Words"	14	-19	50	0	0	0	-52	-6	0	-33	No	"The liked ones were more black, the disliked ones were more white"	1	1	Experimental	Congruent first	12.8	-22	-34.8
14246674	1260.9	2713.075	1279.81353	1.134677018	Male	Moderately liberal	White	us	85	-1.12	"White Names/Pleasant Words,Black Names/Unpleasant Words"	43	62	-16	24	62	21	15	35	50	27	Most of the white individuals were criminals. The black individuals were generally law abiding.	A number of the photos of white individuals appeared to be mug shots.	1	1	Experimental	Congruent first	26.8	37.8	11
14246729	1877.075	1145.525	680.9631005	1.074287284	Male	Strongly conservative	White	us	64	-1.05	"Black Names/Pleasant Words,White Names/Unpleasant Words"	77	71	23	0	47	46	26	35	34	33	many were terrorists or broke the law	politicians were liked and criminals disliked	2	3	Experimental	Incongruent first	38.6	39.8	1.2
14246759	965.325	692.8	348.7419104	0.781451818	Female	Moderately liberal	White	us	45	-0.76	"Black Names/Pleasant Words,White Names/Unpleasant Words"	1	44	-13	-1	-2	-15	1	34	-2	-1	NA	NA	NA	NA	Control	Incongruent first	-6	15.2	21.2
14246766	997.275	1139.55	801.8588798	-0.17743147	Male	Strongly liberal	Black	us	23	0.18	"White Names/Unpleasant Words,Black Names/Pleasant Words"	56	-1	99	99	1	-3	-3	-98	-2	0	Al Capone Will Smith Morgan freeman	no	1	1	Experimental	Incongruent first	50.4	-20.8	-71.2
14246863	890.525	813.025	272.1813885	0.284736588	Male	Neutral	White	us	22	-0.28	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-2	-2	0	95	96	86	95	94	92	89	NA	NA	NA	NA	Control	Incongruent first	55	73.6	18.6
14246864	993.475	955.45	490.353449	0.077546105	Female	Neutral	Black	us	59	-0.08	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	3	99	98	-2	97	1	-1	-24	-3	WHITES WERE CRIMINALS	NO	1	1	Experimental	Incongruent first	78.4	-4.8	-83.2
14246867	1280.275	835.475	553.4975644	0.803616906	Female	Neutral	White	us	48	-0.8	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-1	1	5	2	-1	1	1	-1	0	1	no	no	2	1	Experimental	Incongruent first	1.2	0.4	-0.8
14246868	1063.475	999.375	564.9779378	0.113455758	Female	Neutral	White	us	29	-0.11	"Black Names/Pleasant Words,White Names/Unpleasant Words"	1	5	58	-1	3	28	70	0	-1	27	no	no	1	1	Experimental	Incongruent first	17.8	20.2	2.4
14246885	689.725	884.225	333.9665327	0.582393686	Female	Neutral	White	us	43	-0.58	"Black Names/Unpleasant Words,White Names/Pleasant Words"	11	4	6	-1	1	0	-1	0	0	-1	NA	NA	NA	NA	Control	Congruent first	3.4	0.4	-3
14246911	1135.05	922.65	570.7705673	0.372128509	Female	Strongly liberal	Hispanic	us	53	-0.37	"White Names/Unpleasant Words,Black Names/Pleasant Words"	1	-1	-13	-11	-13	-11	23	-2	-1	-1	NA	NA	NA	NA	Control	Incongruent first	-9.4	3.6	13
14246955	1680.65	1002.35	659.4437625	-1.028594155	Male	Moderately liberal	White	us	46	1.01	"White Names/Pleasant Words,Black Names/Unpleasant Words"	34	29	48	23	17	6	43	-1	19	17	NA	NA	NA	NA	Control	Congruent first	25.6	21.4	-4.2
14246959	1014.225	1460.789474	1024.542288	-0.435867293	Female	Neutral	Black	us	23	0.42	"White Names/Unpleasant Words,Black Names/Pleasant Words"	82	2	94	9	8	79	7	-3	4	5	NA	NA	NA	NA	Control	Incongruent first	54.4	3	-51.4
14247051	1051.775	1532.25	815.9252959	0.588871313	Female	Slightly liberal	White	us	19	-0.57	"White Names/Pleasant Words,Black Names/Unpleasant Words"	65	13	99	99	82	74	98	71	-51	90	NA	NA	NA	NA	Control	Congruent first	83.8	44.2	-39.6
14247100	908.6	732.55	561.2557299	0.313671631	Female	Neutral	White	us	19	-0.31	"White Names/Unpleasant Words,Black Names/Pleasant Words"	99	99	52	53	46	99	55	44	47	47	They were all good.	The liked famous people were black the disliked were white.	1	1	Experimental	Incongruent first	69.8	58.4	-11.4
14247129	751.175	931.15	249.1043929	0.722488262	Female	Moderately liberal	White	us	19	-0.71	"White Names/Pleasant Words,Black Names/Unpleasant Words"	70	77	91	16	85	3	89	23	18	55	No I didn't think so.	The admired individuals were black and the disliked individuals were white.	1	1	Experimental	Congruent first	53	52.4	-0.6
14247133	919.95	1079.8	572.9098141	-0.279014246	Female	Moderately liberal	White	us	21	0.27	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-2	-3	0	-1	0	-2	1	-1	-3	0	NA	NA	NA	NA	Control	Incongruent first	-1	-1.2	-0.2
14247151	938.35	818.825	259.5533015	0.460502715	Female	Slightly conservative	White	us	51	-0.46	"White Names/Unpleasant Words,Black Names/Pleasant Words"	75	74	77	42	68	67	82	57	2	44	NA	NA	NA	NA	Control	Incongruent first	65.8	51.8	-14
14247152	1071	831.525	388.0518934	0.617121071	Male	Moderately conservative	White	us	55	-0.62	"Black Names/Pleasant Words,White Names/Unpleasant Words"	2	2	49	51	52	-1	62	58	58	59	NA	NA	NA	NA	Control	Incongruent first	30.6	47.8	17.2
14247160	1819.75	1261.85	702.1029244	0.794612842	Female	Moderately conservative	Black	us	48	-0.76	"White Names/Unpleasant Words,Black Names/Pleasant Words"	92	-26	97	96	92	94	50	57	44	12	NA	NA	NA	NA	Control	Incongruent first	94.2	27.4	-66.8
14247246	1083.875	839.425	483.9752086	0.505087855	Male	Neutral	Hispanic	us	17	-0.47	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-4	-10	1	-1	1	15	-1	-65	0	-1	the americans were either black or white	no	2	1	Experimental	Incongruent first	2.4	-15.4	-17.8
14247247	982.925	851.425	441.6691807	0.297734154	Male	Moderately conservative	Multiracial	us	17	-0.29	"White Names/Unpleasant Words,Black Names/Pleasant Words"	0	-1	0	-2	0	0	1	1	0	0	NA	NA	NA	NA	Control	Incongruent first	-0.4	0.2	0.6
14247293	857.475	1009.725	303.9982345	0.500825277	Male	Moderately conservative	White	us	44	-0.5	"Black Names/Unpleasant Words,White Names/Pleasant Words"	47	46	36	1	42	36	-1	19	0	-14	"The white individuals were all bad, and the black individuals were all good"	No	1	1	Experimental	Congruent first	32.4	10	-22.4
14247484	1566.275	1108.55	886.1486816	-0.516532958	Female	Neutral	Hispanic	us	21	0.52	"Black Names/Unpleasant Words,White Names/Pleasant Words"	30	-6	4	3	3	5	1	-3	-1	-1	I only reconized the ones i knew	most white were bad people	1	1	Experimental	Congruent first	9	-2	-11
14247495	1097.7	1597.575	1065.404674	0.469187917	Female	Moderately conservative	White	us	31	-0.47	"White Names/Pleasant Words,Black Names/Unpleasant Words"	56	54	1	0	1	0	-1	0	-1	-1	NA	NA	NA	NA	Control	Congruent first	11.6	10.2	-1.4
14247505	1175.625	1192.525	739.2655229	-0.022860528	Female	Slightly liberal	White	us	75	0.02	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-5	3	86	94	86	84	81	82	79	75	NA	NA	NA	NA	Control	Incongruent first	69	64	-5
14247520	993	1298.825	537.5999217	0.568870991	Female	Neutral	Hispanic	us	22	-0.55	"Black Names/Unpleasant Words,White Names/Pleasant Words"	5	-1	7	-1	2	2	8	1	4	8	black and white division	no	1	3	Experimental	Congruent first	3	4	1
14247685	960.6	1168.775	454.9727379	0.457554888	Female	Slightly liberal	White	us	20	-0.45	"Black Names/Unpleasant Words,White Names/Pleasant Words"	24	-38	0	-2	1	-2	-2	-1	-2	-2	The white Americans tended to be people who had done bad things while the black Americans tended to be people who were good and had done good things or starred in shows	In this experiment the individuals to be admired were black while the ones that are disliked were white	1	1	Experimental	Congruent first	4.2	-9	-13.2
14247767	1659.5	1253.875	1009.99166	0.401612227	Female	Moderately liberal	White	us	41	-0.4	"Black Names/Pleasant Words,White Names/Unpleasant Words"	10	16	68	73	-6	2	53	59	55	53	All criminals	The admired were all Black.	1	1	Experimental	Incongruent first	29.4	47.2	17.8
14247772	695.225	1048.325	387.1989635	0.911934259	Female	Strongly liberal	Hispanic	us	20	-0.91	"Black Names/Unpleasant Words,White Names/Pleasant Words"	27	19	100	1	0	28	100	-17	-1	0	The white people had done something awful while the black people had achieved something good	The black people were admired while the white people are very hated	1	1	Experimental	Congruent first	31.2	20.2	-11
14248223	1086.55	909.95	675.8958331	-0.261282865	Female	Slightly conservative	White	us	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Congruent first	NA	NA	NA
14248239	1116.8	2355.575	1043.466825	1.187172386	Male	Moderately conservative	White	us	49	-1.15	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-7	-1	-5	-1	-18	-2	26	7	1	-1	they were not famous for anything good	Black individuals did better things for society	1	1	Experimental	Congruent first	-6.6	6.4	13
14248459	1585.125	1395.85	770.9467957	-0.245509808	Female	Slightly liberal	Black	us	39	0.25	"White Names/Pleasant Words,Black Names/Unpleasant Words"	100	66	100	0	-2	1	1	1	-1	-2	All the good were black and all the bad were white.	Oh wow! All the bad white people are idolized while black people have to be extremely excellent to be seen as good.	1	2	Experimental	Congruent first	39.8	13	-26.8
14248464	669.875	724.575	281.7967656	-0.194111525	Female	Strongly liberal	White	us	30	0.17	"White Names/Unpleasant Words,Black Names/Pleasant Words"	24	-14	-1	-1	0	0	-1	0	-3	-3	the whites were criminals	NA	1	1	Experimental	Incongruent first	4.4	-4.2	-8.6
14248543	1047.95	1370.076923	555.6395478	0.579740813	Female	Moderately conservative	White	us	37	-0.57	"White Names/Pleasant Words,Black Names/Unpleasant Words"	NA	NA	97	1	NA	2	98	2	0	2	NA	NA	NA	NA	Control	Congruent first	33.33333333	25.5	-7.833333333
14248545	978.75	1337.5	438.9772456	0.817240537	Female	Slightly conservative	White	us	41	-0.81	"White Names/Pleasant Words,Black Names/Unpleasant Words"	90	83	89	0	0	-1	88	0	-2	-1	The black Americans were known for positive things and the white Americans were known for negative.	not sure	1	1	Experimental	Congruent first	35.6	33.6	-2
14248645	1231.825	1196.769231	760.5974349	-0.046089781	Female	Strongly liberal	White	us	60	0.05	"White Names/Pleasant Words,Black Names/Unpleasant Words"	-12	-25	100	78	92	76	99	49	75	79	"Blacks were positive, whites were negative"	NA	1	1	Experimental	Congruent first	66.8	55.4	-11.4
14248660	962.625	915.9	327.1648732	0.1428179	Male	NA	White	us	48	-0.14	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-2	1	-1	-1	97	-1	-2	0	0	0	The white individual tended to be criminals	no	1	1	Experimental	Incongruent first	18.4	-0.2	-18.6
14248661	730.675	1150.825	693.4422028	0.605890438	Female	Moderately liberal	Asian	us	20	-0.6	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-7	-33	-5	NA	-4	-3	NA	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	-4.75	-33	-28.25
14248683	2251.051282	1443.15	1464.595109	0.551620907	Female	Neutral	White	us	35	-0.54	"White Names/Unpleasant Words,Black Names/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Experimental	Incongruent first	NA	NA	NA
14248713	2289.1	1406.6	1205.782262	0.731890017	Male	Strongly liberal	White	us	72	-0.71	"Black Names/Pleasant Words,White Names/Unpleasant Words"	73	46	35	-1	-31	28	-2	-1	-25	1	The Black examples were upstanding citizens while the white examples were criminal or not good.	"Blacks were greatly admired, whites were generally disliked."	1	1	Experimental	Incongruent first	20.8	3.8	-17
14248720	1207.275	1071.375	384.2234903	0.353700394	Male	Moderately liberal	White	us	43	-0.35	"White Names/Unpleasant Words,Black Names/Pleasant Words"	2	4	0	0	-1	0	0	1	-1	-2	they were all criminals	their actions	2	1	Experimental	Incongruent first	0.2	0.4	0.2
14248839	971.825	1276.8	866.2919757	-0.352046433	Female	Neutral	Multiracial	us	64	0.35	"Black Names/Pleasant Words,White Names/Unpleasant Words"	30	31	39	22	1	0	48	0	-1	0	Not really.	They were black men	2	1	Experimental	Incongruent first	18.4	15.6	-2.8
14248902	1064.4	1219.9	578.5004425	-0.268798411	Other	Strongly liberal	White	us	25	0.27	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	-48	98	98	98	98	100	-1	-25	-32	NA	NA	NA	NA	Control	Incongruent first	98.4	-1.2	-99.6
14248907	1939.6	1705.85	1234.199838	0.189393964	Female	Neutral	Black	us	55	-0.19	"Black Names/Pleasant Words,White Names/Unpleasant Words"	45	NA	-2	-2	1	-1	-4	0	NA	-1	NA	NA	NA	NA	Control	Incongruent first	8.2	-1.666666667	-9.866666667
14248946	876.975	1178.575	627.9711953	-0.480276806	Male	Strongly liberal	White	us	33	0.48	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	59	99	99	0	100	99	0	-1	100	NA	NA	NA	NA	Control	Incongruent first	79.6	51.4	-28.2
14248963	1152.275	1091.8	477.8695189	0.126551281	Female	Moderately liberal	White	us	61	-0.13	"Black Names/Pleasant Words,White Names/Unpleasant Words"	43	40	28	25	23	30	21	21	23	22	no	no	2	1	Experimental	Incongruent first	29.8	25.4	-4.4
14248980	924.925	1075.8	503.8634345	0.299436295	Female	Strongly liberal	White	us	33	-0.3	"Black Names/Unpleasant Words,White Names/Pleasant Words"	0	-2	0	-1	1	0	1	-1	1	-1	One group was associated specifically with crime/violence/etc. while the other group was varied among government/entertainment/etc.	"Again, the generally admired seemed to be entertainment or activism based, while the disliked were engaged in criminal/violent activities (such as murder, terrorism, etc.)"	1	1	Experimental	Congruent first	0	-0.4	-0.4
14248985	1171.075	1263.375	550.2164356	-0.167752168	Female	Moderately liberal	White	us	44	0.16	"Black Names/Pleasant Words,White Names/Unpleasant Words"	32	35	0	-1	0	25	-1	-25	0	14	"They were all men, and horrible people."	They were all black.	1	1	Experimental	Incongruent first	11.2	4.6	-6.6
14248995	1097.375	1284.975	772.1120266	0.242969923	Female	Moderately conservative	White	us	18	-0.24	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-4	-1	-1	-1	-1	-1	-1	-1	-2	0	NA	NA	NA	NA	Control	Congruent first	-1.6	-1	0.6
14249024	1172.475	988.725	293.1079898	0.626902051	Male	Slightly conservative	Black	us	63	-0.62	"White Names/Unpleasant Words,Black Names/Pleasant Words"	3	3	35	45	48	41	39	41	39	41	NA	NA	NA	NA	Control	Incongruent first	34.4	32.6	-1.8
14249036	1315.7	976.525	443.5395318	0.764700721	Female	Slightly liberal	White	us	61	-0.76	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-3	-5	-1	-2	1	0	-2	1	-2	-1	White Americans were criminals and Black Americans were celebrities or civil rights leaders.	No	1	1	Experimental	Incongruent first	-1	-1.8	-0.8
14249086	1244.525	1001.8	435.2764419	0.55763413	Female	Strongly liberal	White	us	50	-0.56	"Black Names/Pleasant Words,White Names/Unpleasant Words"	78	76	-1	-1	1	0	-1	1	1	-1	NA	NA	NA	NA	Control	Incongruent first	15.4	15.2	-0.2
14249110	1149.25	1000.9	391.9370194	-0.37850469	Male	Moderately liberal	Black	us	58	0.37	"Black Names/Unpleasant Words,White Names/Pleasant Words"	100	100	100	84	82	84	92	72	66	72	Most of the white people were criminals. The black people were heros	famous actors or entertainers	1	1	Experimental	Congruent first	90	80.4	-9.6
14249114	836.4	914.8	554.7170473	0.141333316	Female	Moderately liberal	White	us	17	-0.14	"Black Names/Unpleasant Words,White Names/Pleasant Words"	66	56	31	26	27	10	16	8	-21	20	NA	NA	NA	NA	Control	Congruent first	32	15.8	-16.2
14249170	1083.575	1265.425	741.8979595	-0.245114571	Other	Slightly liberal	White	us	17	0.24	"White Names/Unpleasant Words,Black Names/Pleasant Words"	98	-26	100	52	51	53	18	-8	-8	1	NA	NA	NA	NA	Control	Incongruent first	70.8	-4.6	-75.4
